video_id,video_titulo,comentario,idioma,data_coleta,comentario_limpo,sentimento,score,modelo_utilizado
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Maybe this educational video is too old as my customization does not have these top sections Layout Branding Basic Info.  I cant find where feature video is added,en,2025-10-30,maybe this educational video is too old as my customization does not have these top sections layout branding basic info i cant find where feature video is added,negativo,0.41160348057746887,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","Very useful content, thank you. 👍👌",en,2025-10-30,very useful content thank you :thumbs up::ok hand:,positivo,0.49108558893203735,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",It’s called Melano’s world,en,2025-10-30,it s called melano s world,neutro,0.23171311616897583,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",I already have a channel and I’m 8,en,2025-10-30,i already have a channel and i m,positivo,0.3949797451496124,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Very nice video,cs,2025-10-30,very nice video,positivo,0.6283631920814514,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thank you so much for this  learning video,en,2025-10-30,thank you so much for this learning video,positivo,0.7884196043014526,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you YouTube 🎉,en,2025-10-30,thank you youtube :party popper:,positivo,0.49800705909729004,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks youtube for helping me in improving my channel,en,2025-10-30,thanks youtube for helping me in improving my channel,positivo,0.6576067805290222,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Kon kon YouTube channel Chala raha hai ❤,en,2025-10-30,kon kon youtube channel chala raha hai :red heart:,negativo,0.36830630898475647,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",THANK YOU FOR YOUR INFORMATION I WILL IMPLIMANT MUCH APPRECIATED🤝,en,2025-10-30,thank you for your information i will implimant much appreciated:handshake:,positivo,0.6267125606536865,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank You 🎉🎉,en,2025-10-30,thank you :party popper::party popper:,positivo,0.4380134642124176,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks for YouTube family 129 subscribe❤❤❤,en,2025-10-30,thanks for youtube family subscribe:red heart::red heart::red heart:,positivo,0.41035977005958557,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",This is the informative video for everyone ❤❤,en,2025-10-30,this is the informative video for everyone :red heart::red heart:,positivo,0.48870524764060974,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",❤❤❤❤❤new,en,2025-10-30,:red heart::red heart::red heart::red heart::red heart:new,positivo,0.37810924649238586,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you for the information🙏,en,2025-10-30,thank you for the information:folded hands:,positivo,0.26074615120887756,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Mobile the customised from is using,en,2025-10-30,mobile the customised from is using,positivo,0.36379632353782654,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",🌹🌺🙏🙏🙏,en,2025-10-30,:rose::hibiscus::folded hands::folded hands::folded hands:,neutro,0.26866859197616577,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",❤❤❤❤❤,en,2025-10-30,:red heart::red heart::red heart::red heart::red heart:,positivo,0.31585386395454407,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",TÜRK VARMI,tr,2025-10-30,türk varmi,positivo,0.3457089364528656,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks,en,2025-10-30,thanks,positivo,0.5065224766731262,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Very nice❤,en,2025-10-30,very nice:red heart:,positivo,0.5620720386505127,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Very informative sharing,en,2025-10-30,very informative sharing,positivo,0.5057277679443359,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Good information 👌,en,2025-10-30,good information :ok hand:,positivo,0.40911322832107544,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you ❤❤❤❤❤,en,2025-10-30,thank you :red heart::red heart::red heart::red heart::red heart:,positivo,0.5305216908454895,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",I hope I improve my channel ❤,en,2025-10-30,i hope i improve my channel :red heart:,positivo,0.42521682381629944,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",dont work,nl,2025-10-30,dont work,neutro,0.27587050199508667,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Anyone October 2025😂,en,2025-10-30,anyone october :face with tears of joy:,negativo,0.4032808542251587,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thankyou 200 subscriber ❤,en,2025-10-30,thankyou subscriber :red heart:,positivo,0.4690079689025879,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Good,so,2025-10-30,good,positivo,0.496963232755661,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",🎉Top trending 🎉 Excellent 🎉,en,2025-10-30,:party popper:top trending :party popper: excellent :party popper:,positivo,0.7411293983459473,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Waw super video,af,2025-10-30,waw super video,positivo,0.7332160472869873,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",2025 here,nl,2025-10-30,here,positivo,0.34388700127601624,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",nice working,pl,2025-10-30,nice working,positivo,0.49349328875541687,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thank you so much  youtube family 🤍🤍🤍🤍,en,2025-10-30,thank you so much youtube family :white heart::white heart::white heart::white heart:,positivo,0.6059582233428955,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Amazing information for us!,en,2025-10-30,amazing information for us,positivo,0.8060569167137146,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Great tools 🔥🔥🔥 I use them❤ they are truly beautiful 🤩,en,2025-10-30,great tools :fire::fire::fire: i use them:red heart: they are truly beautiful :star struck:,positivo,0.8858700394630432,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you so much for your help ❤.I appreciate this,en,2025-10-30,thank you so much for your help :red heart: i appreciate this,positivo,0.7122673988342285,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank for this tutorial youtube,en,2025-10-30,thank for this tutorial youtube,positivo,0.580345630645752,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",VIET NAM HELLO,nl,2025-10-30,viet nam hello,positivo,0.3676610291004181,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,en,2025-10-30,:clapping hands light skin tone::clapping hands light skin tone::clapping hands light skin tone::clapping hands light skin tone::clapping hands light skin tone::clapping hands light skin tone::clapping hands light skin tone:,neutro,0.26428934931755066,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks please 📌,en,2025-10-30,thanks please :pushpin:,positivo,0.2993282377719879,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Jay Jagannath 🚩🙏🕉️,sv,2025-10-30,jay jagannath :triangular flag::folded hands::om:,neutro,0.26824304461479187,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Hello guys salam sukses untuk semua,id,2025-10-30,hello guys salam sukses untuk semua,positivo,0.8029910326004028,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Hyyyyy,cy,2025-10-30,hyyyyy,negativo,0.26141518354415894,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you for the 61 subscribers 🥰🥰,en,2025-10-30,thank you for the subscribers :smiling face with hearts::smiling face with hearts:,positivo,0.33127400279045105,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",This UI design in the video is a bit outdated.,en,2025-10-30,this ui design in the video is a bit outdated,positivo,0.44092559814453125,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Ok sir ❤❤,en,2025-10-30,ok sir :red heart::red heart:,neutro,0.4078814685344696,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Please saport youtube family and,en,2025-10-30,please saport youtube family and,negativo,0.320650577545166,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","I loved your tips, they were useful for my work.",en,2025-10-30,i loved your tips they were useful for my work,positivo,0.525130033493042,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","ya allah semoga kita semua bisa banyak dapet uang dari youtube,.. aamiin yaa alllah yaa robb ijabahkan segera.... jangan lupa salam pemula",id,2025-10-30,ya allah semoga kita semua bisa banyak dapet uang dari youtube aamiin yaa alllah yaa robb ijabahkan segera jangan lupa salam pemula,negativo,0.4536445438861847,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Colo sobar 1k compelete kori,pt,2025-10-30,colo sobar k compelete kori,positivo,0.266738623380661,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",cheers thanks team !,en,2025-10-30,cheers thanks team,positivo,0.2266034632921219,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","im so tired nothing is workig, is s annoying",en,2025-10-30,im so tired nothing is workig is s annoying,negativo,0.6657124757766724,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","youtube i have been streaming and posting clips and they dont do anythig about it, no views. can you guys and publish it try to puish it",en,2025-10-30,youtube i have been streaming and posting clips and they dont do anythig about it no views can you guys and publish it try to puish it,negativo,0.7403346300125122,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks for subscribers please support us❤,en,2025-10-30,thanks for subscribers please support us:red heart:,positivo,0.45323991775512695,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Good information Ji,en,2025-10-30,good information ji,positivo,0.48259487748146057,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","Thank you, I am a beginner creator and I hope my channel can grow like other creators 🙏🏻🙌🏻",en,2025-10-30,thank you i am a beginner creator and i hope my channel can grow like other creators :folded hands light skin tone::raising hands light skin tone:,positivo,0.5607322454452515,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks 😊,en,2025-10-30,thanks :smiling face with smiling eyes:,positivo,0.3062313199043274,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks😊,en,2025-10-30,thanks:smiling face with smiling eyes:,positivo,0.3062313199043274,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",💪💪💪💪💪💪💪,en,2025-10-30,:flexed biceps::flexed biceps::flexed biceps::flexed biceps::flexed biceps::flexed biceps::flexed biceps:,neutro,0.26186370849609375,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Sachin Jha creator 👍👍,en,2025-10-30,sachin jha creator :thumbs up::thumbs up:,positivo,0.3201920986175537,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you 🎉,en,2025-10-30,thank you :party popper:,positivo,0.4572543799877167,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",❤❤❤❤❤ love this video,en,2025-10-30,:red heart::red heart::red heart::red heart::red heart: love this video,positivo,0.749237596988678,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",If you need them,en,2025-10-30,if you need them,neutro,0.3057180643081665,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Nice 👍,en,2025-10-30,nice :thumbs up:,positivo,0.446802020072937,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",very nice sir,cs,2025-10-30,very nice sir,positivo,0.6761795878410339,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thanks you,en,2025-10-30,thanks you,positivo,0.5846484303474426,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Tks for 197 subscribers,en,2025-10-30,tks for subscribers,positivo,0.3206328749656677,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank You So much 🙏,en,2025-10-30,thank you so much :folded hands:,positivo,0.634753406047821,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thank you.,en,2025-10-30,thank you,positivo,0.5730902552604675,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",very thankful to YouTube for supporting and helping,en,2025-10-30,very thankful to youtube for supporting and helping,positivo,0.749365508556366,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",I’m going to try now 👍🏼,en,2025-10-30,i m going to try now :thumbs up medium light skin tone:,neutro,0.3761305510997772,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Wow very beautiful ❤🎉🎉,en,2025-10-30,wow very beautiful :red heart::party popper::party popper:,positivo,0.8352119326591492,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks a lot giving for our informative video ❤❤,en,2025-10-30,thanks a lot giving for our informative video :red heart::red heart:,positivo,0.46207940578460693,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",I need to delete a podcast that I don't want to watch,en,2025-10-30,i need to delete a podcast that i don t want to watch,negativo,0.3005698025226593,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",👋 hello,en,2025-10-30,:waving hand: hello,positivo,0.2410065233707428,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",it helps a lot thanks,en,2025-10-30,it helps a lot thanks,positivo,0.4617219567298889,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",I wish you all 10 have millions of subscribers 🎉😊❤❤❤,en,2025-10-30,i wish you all have millions of subscribers :party popper::smiling face with smiling eyes::red heart::red heart::red heart:,negativo,0.5268595218658447,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks your for sharing,en,2025-10-30,thanks your for sharing,positivo,0.5519678592681885,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks YT ❤❤❤❤❤,en,2025-10-30,thanks yt :red heart::red heart::red heart::red heart::red heart:,positivo,0.42332687973976135,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",@go go farm,cy,2025-10-30,go farm,positivo,0.2998443841934204,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Hii❤❤❤,en,2025-10-30,hii:red heart::red heart::red heart:,negativo,0.24247296154499054,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank 👍😮,en,2025-10-30,thank :thumbs up::face with open mouth:,negativo,0.2731720507144928,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Good morning 🌞,en,2025-10-30,good morning :sun with face:,positivo,0.39915287494659424,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",My channel copyright strike 90 days complete but strike not remove,en,2025-10-30,my channel copyright strike days complete but strike not remove,negativo,0.6885262131690979,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","From my YouTube channel some money cuts
What is the reason
First come money after some time some of them cut
Please help",en,2025-10-30,from my youtube channel some money cuts what is the reason first come money after some time some of them cut please help,negativo,0.39403149485588074,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Nice video I like this,hr,2025-10-30,nice video i like this,positivo,0.5189597606658936,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",hay quá,so,2025-10-30,hay quá,neutro,0.27031439542770386,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thankyou,en,2025-10-30,thankyou,positivo,0.5864584445953369,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","Thanks a lot for your support, YouTube Creators💖",en,2025-10-30,thanks a lot for your support youtube creators:sparkling heart:,positivo,0.5461089015007019,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Cheers for small creators🤍2025,en,2025-10-30,cheers for small creators:white heart:,negativo,0.2633011043071747,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",I only have profile and home tab,en,2025-10-30,i only have profile and home tab,neutro,0.29702338576316833,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Hi 2025 here,nl,2025-10-30,hi here,positivo,0.39362603425979614,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","16th August 2025, I'm here❤",en,2025-10-30,th august i m here:red heart:,positivo,0.4206753373146057,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Good information ji🎉🎉🎉🎉🎉,en,2025-10-30,good information ji:party popper::party popper::party popper::party popper::party popper:,positivo,0.4031650424003601,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you for helping,en,2025-10-30,thank you for helping,positivo,0.6769998669624329,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks for 1k subscriber's 🎉,en,2025-10-30,thanks for k subscriber s :party popper:,positivo,0.39269182085990906,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank You ❤❤❤❤,en,2025-10-30,thank you :red heart::red heart::red heart::red heart:,positivo,0.5147919058799744,nlptown/bert-base-multilingual-uncased-sentiment
