video_id,video_titulo,comentario,idioma,data_coleta
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,good,so,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you so much for this video ❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,✨,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🎉❤❤❤❤🎉 thank goodness,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"hello Very, very great ❤❤❤❤❤❤❤👑🧚🏻‍♂️🧚🏻‍♂️🧚🏻‍♂️👑👏🏻👏🏻👏🏻👏🏻🙏🏻🙋🏻‍♂️🙏🏻",indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Good Update,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Un millón de gracias nos ayudáis mucho 💖💖💖💖💖💖✌️,es,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,बहुत बहुत धन्यवाद सिस्टर बहुत बहुत धन्यवाद आपने हमको यूट्यूब के बारे में इतनी सारी जानकारी दें🎉🎉,hi,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Top 10,nl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Very very thanks you youtube  mujhe batane ke liye ❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,👍,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,تشکر از یوتیوب فوق العاده است اما من بلند نشدم امید وارم خوب شود,fa,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Bahut Acha hai❤❤❤❤❤,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,THANKYOU  TOU TUBE ❤,vi,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🛑🛑🛑 DanaFlix 🔥🔥🔥,so,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,👍👍👍,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Wow very nice wonderful thank you YouTube,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤😻😻😻,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks for 173 subscribers my YouTube family 🎉🎉🎉🎉🎉🎉🎉,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Bohot khub,vi,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Terima kasih yautube karena telah mendukung kreator dan menawarkan kemudahan tersebut,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😊,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Love you.. YouTube 🎉,fr,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you so much ❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Superb thanks for the suggestions ❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks YouTube!🏆,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you 🎉,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Wow amazing,sw,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"i request youtube to re-update the youtube app to the older version(i.e, before 1-feb-2025 version/older)because most of the youtube users are unable to use the latest version of youtube app(if youtube couldn't solve this problem as soon as possible/otherwise youtube will lost most of their users)
-
all the youtube users/please request youtube to solve this problem as soon as possible(thank you)",en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Does SEO really work better when you set up your stuff on the laptop? Also what is the best mobile software to edit with then upload to YouTube? Is Inshot with no watermark fine? Is CapCut a nono?,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Muy bueno,es,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Você tem esse conteúdo dublado em português?,pt,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,my goodness very helpful. thanks my YouTube team.,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Wonderful video,da,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤😂🎉,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,wow nice,pl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks for 28 subscribes😮😮😮❤❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,My name is Tamanna veram,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Hey,nl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤🎉🎉🎉,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I am new to YouTube after you are much better,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks😊,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice🎉,ro,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Very helpful ❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Can I use green screen short of you are sho😅,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,If i use your short in green screen shot are you giving me copyright,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"Woow very nice.
Wonderfull.
Thanks so much You tube",en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Hello,fi,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Very very beautiful😊😊 parfcat to😊😊,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I need gamer audience 😢,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Love,sl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😮,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank 4 subscribe karne ke liye,da,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"Hello friends, I'm glad to be part of the Youtube team.
I'm looking forward to new things and the progress of my channel ❤️👋
Youtube is number one 🙂❤️",en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you so much,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank You Youtube,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Great. Thank You,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Amazing,sw,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you YouTube ❤🎉,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Main Ek youtuber hun🎉🎉❤❤,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,thanks ❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,trending you tube Dhaka Sylhet 1122,af,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you 👍❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you so much YouTube ❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks YouTube ❤🎉,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you YT 🙌🔥,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Help me,nl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,TropStyléGo,cs,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you so much my dear YouTube ❤❤❤❤❤❤❤❤❤ without you life is very boring... thanks a lot 🫡💞🕊️,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,My Chenal not increased,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,You tube Power full information ❤ thanks,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,👍❤️ Tnk U My YouTube Family’s,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks for short aploding video,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,بالتوفيق باذن الله للجميع ❤,ar,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,10K🙏😞,sw,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you YouTube,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you God bless you in Jesus name 🙏🏻,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks for sharing ❤🎉,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks for 179 subscribe😊,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks for 10k subscribe ❤🎉💖💕🌹🥀🥀,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Channel is not growing 😢,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice video ❤❤,it,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thankyou youtube for supporting new creator,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank u ❤,so,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Good information 😊😊,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"Thank you
Simply super 👍👍👍",en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤😮,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Chanle ko grow cartoon  banaye,so,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice😮,ro,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,💯,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"Anyone want to put content on my channel can go for it . I just love creating playlists. 
Good music and content always needs more view's and I'd love to help with that.",en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,thanks ❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you   YouTube❤❤🫰👍,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,𝑺𝑨𝑵𝑮𝑨𝑻 𝑩𝑬𝑹𝑴𝑨𝑵𝑭𝑨𝑨𝑻 𝑩𝑼𝑨𝑻 𝑲𝑨𝑴𝑰 𝑫𝑰 𝑴𝑨𝑳𝑨𝒀𝑺𝑰𝑨❤,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤❤😭😭,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nicee 🎉🎉🎉🎉,nl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Hii❤❤❤❤❤❤❤❤❤❤❤❤❤,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤😂,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Can i edit thumbnail once uploaded😮,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤🎉,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you you tube ❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,My channel is Showing error fetching how may i get back my account please guide me 🙏🏻😭😭,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Hey YouTube I got lot of subscribers in the last day but now I stop getting subscribers what happen 😢...,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,wow this is great up to a million i can feel it in my bones the golden age begins now,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thankyou YouTube creators,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks 🎉,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Veri nice,ro,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤❤❤❤❤🎉🎉🎉🎉🎉,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Can anyone help me with verification 😢??,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Tell me some la😊,it,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you youtube,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice.,ro,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks Youtube❤❤❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Good update,sl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,👍👍,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,You've turned it to YouTube studio now,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🎉❤❤🎉❤❤❤🎉🎉🎉,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Support me🎉,no,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you🎉🎉🎉😊😊😊,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Ahh youtube,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Hello hello,fi,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Odia song video songs,no,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Terimakasih sangat bermanfaat 👍🏻👍🏻,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Now you 😊,pl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,very good🙏,af,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Ruim que não ta português,pt,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Make the interface more looking like Patreon please,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you 💕,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤wow,pl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🎉🎉🎉🎉🎉😢,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,May we all grow 🙏,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Mantap,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,In 2025❤❤❤,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,meu canal  estudo de.  bom para Men,pt,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,👏👏👏,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Yes,tr,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"Wow! It's more helpful, Thanks YouTube ❤️",en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤❤❤❤❤❤❤❤,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Ty you YouTube so much you do so much work for us❤❤❤❤❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks You ❤🎉 YouTube,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Tnx You Tube 👍👍👍,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Then how do I make shorts I forgor how,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Cool!,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Copyright,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thankyou so much ❤️❤😊,sk,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I don't know English but thanks anyway,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Tax,so,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Good morning,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you 🙏😊,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Please,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I love YouTube 🎉,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Very nice working 😅😅😊,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Excellent,ca,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Iam new chhanal😢,cy,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Okayy,tl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Tnks imponya,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Very very nice like karo,cs,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Good 🎉🎉🎉,so,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Wow luar biasa,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,يلااا كل حدا فينا بيتابع الثاني وهيك لحتى نزيد عدد المشتركين ونساعد بعض لاتبخلو💞💗,ar,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Parabéns YouTube muito trabalho me mostra verificação continue assim😅,pt,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks this was really helpful!,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice information,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Bagus sekali,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you youtube creators! ❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice 👌,ro,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,in 2025 ❤,nl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you ❤❤❤❤❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤❤❤❤❤❤❤❤❤❤❤,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you YouTube I don't talk english,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Tysm,no,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,:D,de,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😂❤🎉😢😮,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"I am new creator, view very slow plese suggest viewers",en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Yeeee,nl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,op❤❤❤❤,af,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice one ☺️,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Muito obrigado vai ajudar o meu sonho a descer o youtuber,pt,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you so much youtube 🎉,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤🎉,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Muuu,so,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,お世話になります。素晴らしい動画を感謝します。ありがとうYouTube♡,ja,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,THERES NO WAY THIS IS COMING OUT,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Couldn’t you do that before?,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Wooooow thanks,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Top ❤ boa sorte @todos trabalho,pt,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Legal demais né ❤,fr,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,سبحان الاه اليوتيوب سارق جو الايموجيات👏🏻⭐️⭐️,ar,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Skibidi,tr,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks you tube 🙏🙏🙏🙏🙏♥️👌,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😎 cool,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I love you I I love how you can make music videos I love all of the things that you got YouTube you are a true Thunderman you love doing this like subscribe 🤙❤️💥🔥❤️😻👻💖🤪,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,hay,so,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Hi YouTube i think that is amasija ir you Can actualize YouTube for do like a sección of publica chat that abr yo NE Can comunícate al the same hour😊,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks YouTube 😎,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,This will be helpful for my channel. Thanks,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Weekly recap?! I’m glad I watched this,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤❤🎉🎉🎉🎉,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,thank you omg❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I love you YouTube,cs,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Hola,tr,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Good job I love you tube ❤❤❤,sl,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"Porque en mi ipad en otra cuenta, no me deja subir shorts? Tengo más de 300 seguidores :(",es,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks for the information,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,👌,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Vim só pra ver a novidade! AMEI!!!,pt,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🎉 obrigado,pt,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😍😍😍,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks YouTube ❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Great❤❤❤❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks this helps so much,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Okey,tr,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤vure nayc,fr,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😊😊😊😊,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you you tube,id,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Que,vi,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Oooo but it's hard to get more n more subscribers,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Tank you YouTube 🤗🙌🤝,sw,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,💥💥💥💥💯💯💖💖💖,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,ممكن اكون مشهوره 😢 في القناه بتعتيييييييييييييي 😢,ar,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Ok thanks 😁,af,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you 🎉🎉,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice update,ro,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🤔👍👍👍👍👍,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Favorite use cool kick (YOU) ❤,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I hope i do best,da,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice🎉🎉🎉,ro,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😮😊,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,IS DO YOUTUBE STUDIO,so,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you so much .,en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"Thanks youtube ❤🎉🎉,top1",en,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🎉🎉🎉🎉,indefinido,2025-10-23
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I BELIEVE IN ALL OF YOU!!,en,2025-10-23
